id,ACTION
34398,1
34399,1
34400,0.999
34401,0.095
34402,0.998
34403,0.415
34404,1
34405,1
34406,0.998
34407,0.999
34408,1
34409,1
34410,1
34411,0.999
34412,0.993
34413,1
34414,1
34415,1
34416,1
34417,1
34418,1
34419,0.976
34420,1
34421,0.572
34422,1
34423,0.701
34424,0.999
34425,1
34426,0.999
34427,1
34428,1
34429,1
34430,1
34431,0.997
34432,1
34433,0.906
34434,0.998
34435,0.941
34436,1
34437,1
34438,1
34439,0.999
34440,1
34441,1
34442,0.868
34443,1
34444,0.999
34445,0.996
34446,1
34447,1
34448,1
34449,0.999
34450,0.643
34451,0.994
34452,0.999
34453,0.987
34454,1
34455,1
34456,1
34457,0.954
34458,0.942
34459,0.999
34460,0.578
34461,1
34462,0.515
34463,1
34464,1
34465,0.999
34466,1
34467,1
34468,0.997
34469,1
34470,1
34471,1
34472,0.974
34473,1
34474,1
34475,0.895
34476,0.997
34477,0.944
34478,1
34479,1
34480,0.996
34481,1
34482,1
34483,0.994
34484,0.993
34485,1
34486,1
34487,1
34488,0.268
34489,0.373
34490,1
34491,1
34492,1
34493,1
34494,1
34495,1
34496,1
34497,1
34498,1
34499,1
34500,1
34501,0.156
34502,0.998
34503,0.763
34504,1
34505,0.979
34506,1
34507,0.977
34508,1
34509,1
34510,1
34511,1
34512,1
34513,0.999
34514,1
34515,0.719
34516,0.982
34517,1
34518,1
34519,1
34520,1
34521,0.995
34522,0.98
34523,1
34524,0.91
34525,1
34526,0.997
34527,1
34528,1
34529,0.175
34530,1
34531,1
34532,1
34533,1
34534,1
34535,0.979
34536,1
34537,0.996
34538,1
34539,0.025
34540,1
34541,1
34542,1
34543,1
34544,0.347
34545,0.995
34546,1
34547,0.979
34548,1
34549,0.996
34550,0.999
34551,0.999
34552,0.999
34553,0.999
34554,0.99
34555,0.995
34556,1
34557,0.078
34558,0.999
34559,0.998
34560,1
34561,0.993
34562,1
34563,1
34564,0.991
34565,1
34566,1
34567,0.995
34568,1
34569,0.946
34570,1
34571,1
34572,1
34573,0.998
34574,1
34575,0.951
34576,1
34577,1
34578,0.753
34579,0.993
34580,1
34581,1
34582,1
34583,1
34584,0.998
34585,0.542
34586,0.984
34587,1
34588,0.985
34589,1
34590,0.999
34591,1
34592,0.998
34593,0.999
34594,1
34595,0.607
34596,0.997
34597,0.998
34598,0.998
34599,1
34600,0.998
34601,0.996
34602,0.974
34603,0.997
34604,0.998
34605,0.999
34606,1
34607,0.902
34608,0.197
34609,0.996
34610,0.999
34611,1
34612,1
34613,1
34614,0.996
34615,1
34616,1
34617,0.999
34618,1
34619,0.999
34620,0.999
34621,0.988
34622,0.962
34623,1
34624,0.996
34625,0.885
34626,1
34627,0.999
34628,1
34629,1
34630,1
34631,0.999
34632,1
34633,0.921
34634,1
34635,0.937
34636,0.99
34637,1
34638,0.998
34639,0.991
34640,0.848
34641,0.989
34642,0.992
34643,1
34644,1
34645,0.927
34646,0.915
34647,1
34648,0.99
34649,1
34650,0.988
34651,0.996
34652,0.58
34653,1
34654,0.985
34655,0.996
34656,0.984
34657,1
34658,1
34659,1
34660,0.997
34661,0.591
34662,0.927
34663,1
34664,1
34665,1
34666,1
34667,1
34668,0.998
34669,1
34670,1
34671,0.999
34672,1
34673,1
34674,0.871
34675,0.997
34676,0.995
34677,1
34678,0.632
34679,1
34680,0.015
34681,0.84
34682,0.973
34683,1
34684,1
34685,1
34686,1
34687,0.99
34688,0.999
34689,0.994
34690,0.997
34691,0.996
34692,1
34693,0.983
34694,0.997
34695,1
34696,1
34697,0.998
34698,0.999
34699,0.969
34700,1
34701,1
34702,1
34703,0.998
34704,0.996
34705,1
34706,0.985
34707,1
34708,0.999
34709,1
34710,0.999
34711,1
34712,1
34713,0.999
34714,1
34715,0.618
34716,0.999
34717,0.997
34718,0.998
34719,1
34720,0.506
34721,0.977
34722,1
34723,1
34724,0.997
34725,0.982
34726,1
34727,0.942
34728,0.757
34729,0.996
34730,1
34731,1
34732,1
34733,0.982
34734,0.914
34735,1
34736,0.966
34737,0.484
34738,1
34739,1
34740,0.957
34741,1
34742,1
34743,0.999
34744,0.994
34745,0.997
34746,1
34747,1
34748,0.992
34749,1
34750,0.774
34751,1
34752,1
34753,1
34754,0.322
34755,0.994
34756,0.998
34757,1
34758,1
34759,0.994
34760,0.999
34761,0.999
34762,0.999
34763,0.999
34764,1
34765,0.999
34766,1
34767,1
34768,0.963
34769,1
34770,1
34771,1
34772,1
34773,1
34774,0.955
34775,0.998
34776,1
34777,1
34778,1
34779,1
34780,0.824
34781,1
34782,1
34783,0.999
34784,1
34785,1
34786,1
34787,1
34788,1
34789,1
34790,1
34791,0.997
34792,0.999
34793,1
34794,0.998
34795,1
34796,0.998
34797,1
34798,0.989
34799,0.769
34800,1
34801,0.991
34802,0.819
34803,0.997
34804,0.996
34805,1
34806,0.913
34807,1
34808,0.99
34809,0.999
34810,0.948
34811,0.515
34812,1
34813,1
34814,1
34815,0.997
34816,1
34817,0.522
34818,0.161
34819,0.006
34820,0.999
34821,0.995
34822,1
34823,1
34824,0.861
34825,1
34826,1
34827,1
34828,0.995
34829,1
34830,1
34831,1
34832,0.801
34833,1
34834,1
34835,1
34836,1
34837,1
34838,1
34839,1
34840,0.999
34841,1
34842,1
34843,0.991
34844,1
34845,1
34846,1
34847,0.991
34848,0.998
34849,1
34850,1
34851,0.999
34852,0.999
34853,0.874
34854,0.466
34855,1
34856,1
34857,0.979
34858,0.999
34859,0.998
34860,0.996
34861,1
34862,1
34863,1
34864,0.997
34865,1
34866,1
34867,0.632
34868,0.999
34869,1
34870,1
34871,0.957
34872,0.996
34873,1
34874,1
34875,1
34876,1
34877,1
34878,0.958
34879,1
34880,0.998
34881,0.892
34882,1
34883,0.998
34884,1
34885,1
34886,0.998
34887,0.354
34888,1
34889,1
34890,1
34891,1
34892,1
34893,1
34894,0.998
34895,0.999
34896,0.978
34897,1
34898,0.995
34899,0.996
34900,0.995
34901,0.998
34902,1
34903,0.996
34904,1
34905,0.986
34906,0.999
34907,0.999
34908,1
34909,1
34910,1
34911,1
34912,1
34913,0.708
34914,1
34915,0.997
34916,1
34917,1
34918,1
34919,1
34920,1
34921,0.874
34922,0.961
34923,0.998
34924,0.998
34925,1
34926,1
34927,1
34928,0.999
34929,1
34930,1
34931,0.005
34932,1
34933,1
34934,1
34935,1
34936,0.992
34937,0.995
34938,1
34939,1
34940,1
34941,0.994
34942,0.997
34943,0.999
34944,0.936
34945,0.994
34946,0.776
34947,1
34948,1
34949,1
34950,0.998
34951,0.997
34952,0.873
34953,0.998
34954,0.998
34955,1
34956,0.999
34957,1
34958,0.981
34959,1
34960,1
34961,1
34962,1
34963,1
34964,0.995
34965,0.974
34966,1
34967,0.996
34968,0.998
34969,1
34970,1
34971,0.959
34972,1
34973,0.997
34974,1
34975,1
34976,1
34977,1
34978,1
34979,1
34980,0.999
34981,0.951
34982,0.996
34983,0.998
34984,1
34985,1
34986,1
34987,1
34988,0.997
34989,1
34990,1
34991,1
34992,1
34993,1
34994,0.998
34995,1
34996,0.982
34997,0.998
34998,1
34999,0.886
35000,1
35001,1
35002,1
35003,1
35004,0.999
35005,1
35006,1
35007,1
35008,0.996
35009,1
35010,1
35011,1
35012,1
35013,0.997
35014,0.713
35015,0.993
35016,1
35017,1
35018,1
35019,0.485
35020,0.999
35021,1
35022,1
35023,0.974
35024,0.023
35025,1
35026,1
35027,0.999
35028,1
35029,0.956
35030,1
35031,1
35032,0.998
35033,1
35034,0.999
35035,0.716
35036,1
35037,1
35038,0.984
35039,1
35040,0.562
35041,1
35042,0.999
35043,1
35044,1
35045,1
35046,0.133
35047,0.992
35048,0.988
35049,1
35050,0.968
35051,0.931
35052,0.989
35053,1
35054,1
35055,1
35056,1
35057,1
35058,1
35059,1
35060,1
35061,0.899
35062,1
35063,1
35064,1
35065,1
35066,0.955
35067,0.991
35068,1
35069,0.964
35070,1
35071,1
35072,0.998
35073,1
35074,0.961
35075,0.997
35076,0.999
35077,1
35078,1
35079,1
35080,1
35081,1
35082,1
35083,0.999
35084,0.995
35085,0.862
35086,0.997
35087,1
35088,1
35089,0.999
35090,1
35091,1
35092,0.99
35093,1
35094,1
35095,1
35096,1
35097,0.997
35098,1
35099,0.641
35100,1
35101,0.369
35102,1
35103,0.998
35104,0.994
35105,1
35106,0.577
35107,1
35108,1
35109,1
35110,1
35111,0.936
35112,0.999
35113,0.991
35114,0.995
35115,1
35116,1
35117,1
35118,1
35119,0.983
35120,1
35121,1
35122,1
35123,0.771
35124,0.916
35125,1
35126,0.999
35127,1
35128,1
35129,0.964
35130,1
35131,0.999
35132,1
35133,1
35134,0.995
35135,0.981
35136,0.345
35137,1
35138,0.976
35139,0.996
35140,1
35141,1
35142,1
35143,1
35144,1
35145,1
35146,1
35147,0.959
35148,1
35149,0.923
35150,1
35151,0.995
35152,1
35153,1
35154,1
35155,0.997
35156,0.976
35157,0.998
35158,0.96
35159,0.913
35160,0.983
35161,0.949
35162,1
35163,1
35164,0.94
35165,0.998
35166,0.564
35167,1
35168,1
35169,1
35170,1
35171,1
35172,0.103
35173,0.98
35174,0.963
35175,0.931
35176,0.618
35177,0.997
35178,0.996
35179,1
35180,1
35181,0.643
35182,0.76
35183,1
35184,0.999
35185,1
35186,1
35187,0.997
35188,0.998
35189,1
35190,0.847
35191,0.977
35192,1
35193,0.838
35194,0.956
35195,0.999
35196,1
35197,0.944
35198,1
35199,1
35200,0.595
35201,1
35202,0.988
35203,1
35204,1
35205,1
35206,0.999
35207,1
35208,0.579
35209,0.16
35210,0.995
35211,0.935
35212,1
35213,0.957
35214,0.996
35215,0.999
35216,0.709
35217,0.997
35218,0.822
35219,0.998
35220,0.913
35221,0.999
35222,0.8
35223,0.984
35224,1
35225,0.596
35226,1
35227,1
35228,0.996
35229,0.954
35230,0.992
35231,0.996
35232,1
35233,0.989
35234,0.998
35235,1
35236,0.992
35237,1
35238,1
35239,1
35240,1
35241,0.973
35242,1
35243,0.956
35244,1
35245,1
35246,1
35247,1
35248,0.991
35249,0.986
35250,0.999
35251,1
35252,0.996
35253,0.997
35254,0.998
35255,0.812
35256,1
35257,0.996
35258,1
35259,0.996
35260,0.995
35261,1
35262,0.997
35263,0.998
35264,1
35265,0.906
35266,0.999
35267,0.066
35268,0.999
35269,0.999
35270,0.999
35271,0.994
35272,1
35273,1
35274,0.998
35275,1
35276,1
35277,1
35278,1
35279,1
35280,1
35281,1
35282,1
35283,1
35284,0.807
35285,1
35286,0.997
35287,0.998
35288,1
35289,1
35290,1
35291,0.976
35292,0.999
35293,0.956
35294,1
35295,1
35296,0.994
35297,1
35298,1
35299,1
35300,0.985
35301,0.988
35302,0.801
35303,0.344
35304,1
35305,0.993
35306,0.828
35307,0.989
35308,0.99
35309,0.984
35310,0.998
35311,0.952
35312,0.816
35313,0.503
35314,0.978
35315,1
35316,1
35317,0.999
35318,0.989
35319,1
35320,0.998
35321,1
35322,0.594
35323,1
35324,0.984
35325,0.999
35326,0.825
35327,1
35328,1
35329,0.939
35330,0.993
35331,0.998
35332,1
35333,0.999
35334,1
35335,1
35336,0.241
35337,0.991
35338,1
35339,0.279
35340,1
35341,1
35342,0.962
35343,0.89
35344,1
35345,0.999
35346,1
35347,0.572
35348,1
35349,1
35350,0.875
35351,0.999
35352,1
35353,1
35354,0.998
35355,0.923
35356,1
35357,1
35358,1
35359,0.998
35360,1
35361,1
35362,1
35363,1
35364,0.998
35365,0.999
35366,0.995
35367,1
35368,0.996
35369,0.992
35370,1
35371,0.989
35372,0.999
35373,0.896
35374,0.934
35375,0.992
35376,0.879
35377,1
35378,0.683
35379,0.999
35380,0.975
35381,0.644
35382,1
35383,1
35384,0.986
35385,1
35386,0.998
35387,1
35388,0.999
35389,1
35390,0.999
35391,1
35392,1
35393,1
35394,1
35395,0.99
35396,0.999
35397,0.007
35398,0.913
35399,0.926
35400,0.998
35401,0.999
35402,0.988
35403,1
35404,0.998
35405,0.425
35406,0.922
35407,1
35408,0.966
35409,1
35410,0.976
35411,0.999
35412,0.999
35413,0.992
35414,0.999
35415,1
35416,0.675
35417,1
35418,1
35419,1
35420,0.999
35421,1
35422,1
35423,0.999
35424,1
35425,0.991
35426,0.999
35427,1
35428,0.983
35429,0.899
35430,0.513
35431,0.997
35432,0.997
35433,0.987
35434,0.999
35435,0.982
35436,0.999
35437,0.995
35438,0.974
35439,1
35440,0.998
35441,1
35442,0.999
35443,1
35444,1
35445,1
35446,0.997
35447,1
35448,1
35449,1
35450,0.999
35451,0.999
35452,1
35453,1
35454,0.999
35455,1
35456,1
35457,1
35458,0.983
35459,1
35460,1
35461,0.999
35462,1
35463,0.91
35464,0.997
35465,0.999
35466,1
35467,0.996
35468,1
35469,1
35470,0.966
35471,0.994
35472,0.996
35473,1
35474,1
35475,0.988
35476,1
35477,1
35478,1
35479,1
35480,0.386
35481,0.999
35482,1
35483,0.996
35484,1
35485,1
35486,1
35487,0.999
35488,0.991
35489,1
35490,0.977
35491,0.994
35492,0.978
35493,0.869
35494,0.619
35495,1
35496,0.998
35497,0.96
35498,0.994
35499,1
35500,0.497
35501,1
35502,1
35503,1
35504,0.94
35505,1
35506,0.987
35507,1
35508,0.991
35509,0.992
35510,1
35511,1
35512,1
35513,1
35514,0.08
35515,1
35516,1
35517,1
35518,1
35519,0.999
35520,1
35521,1
35522,0.955
35523,1
35524,1
35525,0.973
35526,1
35527,1
35528,1
35529,1
35530,1
35531,0.998
35532,0.999
35533,0.999
35534,1
35535,0.995
35536,1
35537,0.999
35538,1
35539,1
35540,1
35541,0.994
35542,0.997
35543,0.998
35544,0.991
35545,1
35546,1
35547,0.993
35548,0.993
35549,1
35550,1
35551,1
35552,0.984
35553,0.934
35554,0.494
35555,1
35556,0.814
35557,0.948
35558,0.999
35559,1
35560,1
35561,0.48
35562,1
35563,1
35564,0.998
35565,0.989
35566,0.886
35567,0.798
35568,0.844
35569,1
35570,1
35571,0.986
35572,0.987
35573,0.983
35574,1
35575,0.995
35576,1
35577,0.999
35578,0.926
35579,1
35580,0.999
35581,1
35582,0.988
35583,1
35584,1
35585,0.883
35586,1
35587,1
35588,0.997
35589,1
35590,1
35591,1
35592,1
35593,0.999
35594,0.993
35595,0.999
35596,0.997
35597,1
35598,0.985
35599,1
35600,1
35601,0.988
35602,1
35603,1
35604,0.998
35605,1
35606,0.999
35607,1
35608,0.98
35609,0.998
35610,0.772
35611,1
35612,0.985
35613,0.998
35614,1
35615,1
35616,0.987
35617,0.992
35618,0.999
35619,1
35620,1
35621,0.947
35622,1
35623,1
35624,0.999
35625,1
35626,1
35627,0.849
35628,1
35629,0.992
35630,0.893
35631,1
35632,0.999
35633,0.106
35634,0.99
35635,0.999
35636,1
35637,1
35638,1
35639,1
35640,1
35641,0.999
35642,1
35643,0.999
35644,1
35645,0.955
35646,0.995
35647,0.956
35648,0.999
35649,0.625
35650,0.998
35651,1
35652,0.21
35653,0.999
35654,0.999
35655,0.999
35656,1
35657,0.996
35658,1
35659,0.718
35660,0.983
35661,1
35662,1
35663,0.81
35664,1
35665,0.947
35666,1
35667,1
35668,1
35669,0.999
35670,1
35671,1
35672,0.973
35673,1
35674,1
35675,1
35676,0.999
35677,1
35678,0.525
35679,1
35680,1
35681,0.984
35682,0.999
35683,0.995
35684,0.998
35685,0.998
35686,1
35687,1
35688,1
35689,0.972
35690,1
35691,1
35692,1
35693,1
35694,0.961
35695,1
35696,1
35697,1
35698,1
35699,0.997
35700,0.998
35701,1
35702,1
35703,1
35704,0.999
35705,1
35706,1
35707,1
35708,0.991
35709,0.998
35710,1
35711,1
35712,0.948
35713,1
35714,1
35715,0.915
35716,1
35717,1
35718,0.999
35719,0.86
35720,1
35721,1
35722,1
35723,0.999
35724,0.999
35725,1
35726,0.997
35727,0.993
35728,1
35729,1
35730,0.997
35731,1
35732,1
35733,0.674
35734,0.87
35735,1
35736,0.984
35737,1
35738,1
35739,1
35740,1
35741,0.998
35742,1
35743,1
35744,0.978
35745,0.847
35746,1
35747,0.998
35748,1
35749,0.983
35750,1
35751,0.996
35752,0.953
35753,1
35754,1
35755,1
35756,1
35757,1
35758,0.985
35759,1
35760,1
35761,0.996
35762,0.998
35763,1
35764,1
35765,0.966
35766,1
35767,0.999
35768,1
35769,1
35770,0.925
35771,0.997
35772,0.981
35773,0.993
35774,0.999
35775,0.944
35776,0.88
35777,0.997
35778,0.941
35779,1
35780,0.988
35781,0.999
35782,1
35783,1
35784,1
35785,1
35786,1
35787,0.979
35788,0.996
35789,0.998
35790,0.996
35791,0.994
35792,1
35793,0.999
35794,1
35795,0.995
35796,0.998
35797,1
35798,0.996
35799,0.999
35800,0.988
35801,0.999
35802,0.704
35803,1
35804,1
35805,0.986
35806,1
35807,1
35808,0.976
35809,0.998
35810,0.991
35811,1
35812,0.999
35813,1
35814,1
35815,1
35816,1
35817,1
35818,0.999
35819,0.972
35820,0.823
35821,1
35822,0.971
35823,1
35824,0.991
35825,1
35826,1
35827,0.96
35828,1
35829,0.997
35830,0.994
35831,0.999
35832,0.987
35833,0.99
35834,0.985
35835,1
35836,0.493
35837,0.926
35838,1
35839,1
35840,0.999
35841,1
35842,0.999
35843,1
35844,0.97
35845,0.521
35846,1
35847,0.358
35848,0.996
35849,1
35850,1
35851,0.927
35852,1
35853,1
35854,1
35855,1
35856,1
35857,1
35858,0.999
35859,1
35860,1
35861,1
35862,1
35863,0.997
35864,0.997
35865,1
35866,1
35867,0.944
35868,0.956
35869,0.998
35870,0.998
35871,0.999
35872,0.39
35873,1
35874,0.565
35875,0.999
35876,0.998
35877,1
35878,0.98
35879,1
35880,1
35881,0.999
35882,1
35883,0.807
35884,1
35885,1
35886,1
35887,1
35888,0.405
35889,1
35890,0.997
35891,1
35892,0.88
35893,1
35894,1
35895,1
35896,1
35897,1
35898,1
35899,0.973
35900,0.966
35901,0.997
35902,1
35903,0.999
35904,0.998
35905,1
35906,0.999
35907,0.959
35908,1
35909,1
35910,0.997
35911,1
35912,0.997
35913,1
35914,1
35915,1
35916,0.973
35917,1
35918,1
35919,0.998
35920,0.992
35921,1
35922,1
35923,0.994
35924,0.997
35925,0.345
35926,1
35927,1
35928,0.542
35929,1
35930,1
35931,1
35932,0.999
35933,1
35934,1
35935,1
35936,1
35937,1
35938,0.987
35939,0.947
35940,0.997
35941,0.999
35942,1
35943,0.977
35944,1
35945,0.921
35946,1
35947,0.996
35948,1
35949,1
35950,0.999
35951,1
35952,0.998
35953,1
35954,0.865
35955,1
35956,1
35957,1
35958,1
35959,1
35960,0.997
35961,1
35962,0.998
35963,1
35964,0.993
35965,1
35966,0.962
35967,1
35968,0.466
35969,0.964
35970,1
35971,0.998
35972,0.761
35973,1
35974,1
35975,1
35976,1
35977,0.995
35978,0.995
35979,0.998
35980,0.993
35981,0.925
35982,0.969
35983,0.995
35984,0.992
35985,0.974
35986,1
35987,1
35988,1
35989,1
35990,1
35991,0.988
35992,1
35993,1
35994,1
35995,1
35996,0.999
35997,1
35998,0.984
35999,1
36000,0.998
36001,0.998
36002,0.996
36003,1
36004,1
36005,0.879
36006,0.983
36007,1
36008,1
36009,1
36010,1
36011,1
36012,0.999
36013,0.98
36014,0.818
36015,0.965
36016,0.84
36017,0.996
36018,0.999
36019,0.975
36020,1
36021,0.995
36022,1
36023,0.969
36024,0.981
36025,0.786
36026,1
36027,1
36028,1
36029,0.981
36030,1
36031,1
36032,0.962
36033,0.974
36034,1
36035,0.999
36036,0.924
36037,1
36038,1
36039,1
36040,1
36041,0.816
36042,0.998
36043,1
36044,0.973
36045,0.977
36046,0.907
36047,1
36048,0.999
36049,1
36050,1
36051,1
36052,1
36053,0.998
36054,0.995
36055,1
36056,0.945
36057,0.995
36058,0.963
36059,0.939
36060,1
36061,1
36062,1
36063,1
36064,0.997
36065,1
36066,0.238
36067,1
36068,0.356
36069,0.976
36070,1
36071,0.999
36072,0.998
36073,0.985
36074,1
36075,1
36076,0.999
36077,0.992
36078,0.995
36079,1
36080,0.997
36081,1
36082,1
36083,0.992
36084,1
36085,1
36086,0.999
36087,1
36088,1
36089,0.999
36090,1
36091,0.999
36092,1
36093,1
36094,1
36095,1
36096,1
36097,1
36098,0.801
36099,1
36100,0.998
36101,1
36102,1
36103,1
36104,0.998
36105,0.998
36106,1
36107,1
36108,1
36109,1
36110,0.994
36111,1
36112,1
36113,1
36114,0.998
36115,1
36116,1
36117,0.997
36118,1
36119,1
36120,0.939
36121,1
36122,1
36123,1
36124,1
36125,0.998
36126,1
36127,0.921
36128,1
36129,0.877
36130,0.98
36131,1
36132,0.999
36133,0.97
36134,0.678
36135,1
36136,1
36137,1
36138,0.995
36139,0.991
36140,1
36141,0.99
36142,1
36143,0.991
36144,0.924
36145,1
36146,0.998
36147,0.996
36148,0.996
36149,0.995
36150,1
36151,0.998
36152,1
36153,1
36154,1
36155,0.999
36156,1
36157,0.999
36158,0.897
36159,1
36160,1
36161,0.995
36162,1
36163,0.999
36164,1
36165,0.987
36166,1
36167,0.999
36168,1
36169,1
36170,0.924
36171,0.999
36172,1
36173,0.986
36174,1
36175,0.944
36176,0.849
36177,0.996
36178,1
36179,1
36180,1
36181,0.905
36182,0.994
36183,0.75
36184,0.995
36185,1
36186,0.997
36187,0.991
36188,1
36189,1
36190,1
36191,0.963
36192,0.975
36193,1
36194,0.997
36195,0.995
36196,1
36197,1
36198,1
36199,0.44
36200,1
36201,0.999
36202,0.999
36203,0.99
36204,0.99
36205,1
36206,0.998
36207,0.995
36208,0.491
36209,1
36210,1
36211,0.998
36212,1
36213,1
36214,0.994
36215,0.832
36216,0.999
36217,1
36218,0.927
36219,1
36220,1
36221,1
36222,1
36223,1
36224,0.999
36225,1
36226,1
36227,0.941
36228,1
36229,0.853
36230,1
36231,1
36232,0.994
36233,0.99
36234,1
36235,0.989
36236,0.995
36237,0.75
36238,1
36239,1
36240,0.769
36241,1
36242,1
36243,1
36244,1
36245,0.936
36246,0.999
36247,1
36248,0.996
36249,1
36250,1
36251,1
36252,1
36253,0.994
36254,0.997
36255,1
36256,0.992
36257,1
36258,1
36259,1
36260,1
36261,1
36262,1
36263,0.997
36264,0.998
36265,0.964
36266,1
36267,0.999
36268,1
36269,0.998
36270,0.998
36271,1
36272,0.967
36273,0.971
36274,1
36275,1
36276,0.999
36277,1
36278,1
36279,0.972
36280,1
36281,1
36282,1
36283,0.957
36284,1
36285,0.999
36286,1
36287,0.989
36288,0.9
36289,0.916
36290,1
36291,0.998
36292,1
36293,0.996
36294,1
36295,0.917
36296,1
36297,1
36298,0.986
36299,1
36300,0.982
36301,0.999
36302,0.694
36303,0.999
36304,0.999
36305,0.604
36306,1
36307,1
36308,0.895
36309,1
36310,1
36311,1
36312,1
36313,1
36314,0.995
36315,0.999
36316,1
36317,1
36318,0.905
36319,1
36320,0.997
36321,0.967
36322,0.884
36323,1
36324,1
36325,1
36326,1
36327,1
36328,1
36329,1
36330,0.997
36331,1
36332,1
36333,0.445
36334,0.997
36335,1
36336,0.997
36337,0.468
36338,0.999
36339,1
36340,0.994
36341,0.998
36342,1
36343,0.965
36344,1
36345,1
36346,1
36347,0.999
36348,1
36349,1
36350,1
36351,0.995
36352,0.997
36353,1
36354,0.645
36355,1
36356,1
36357,0.975
36358,1
36359,1
36360,0.981
36361,0.243
36362,1
36363,1
36364,0.999
36365,0.89
36366,1
36367,1
36368,1
36369,0.999
36370,1
36371,1
36372,0.999
36373,0.503
36374,0.982
36375,1
36376,0.998
36377,1
36378,0.999
36379,0.995
36380,0.956
36381,0.935
36382,1
36383,1
36384,1
36385,1
36386,1
36387,1
36388,1
36389,0.882
36390,1
36391,0.995
36392,0.999
36393,1
36394,1
36395,0.999
36396,0.997
36397,0.527
36398,0.98
36399,1
36400,0.993
36401,0.82
36402,0.967
36403,0.993
36404,0.965
36405,1
36406,0.992
36407,0.859
36408,1
36409,0.995
36410,1
36411,1
36412,1
36413,0.061
36414,0.881
36415,1
36416,1
36417,0.999
36418,0.998
36419,1
36420,0.999
36421,0.97
36422,0.998
36423,1
36424,1
36425,1
36426,1
36427,1
36428,0.979
36429,1
36430,0.993
36431,0.999
36432,1
36433,1
36434,0.99
36435,1
36436,1
36437,0.856
36438,1
36439,1
36440,0.998
36441,1
36442,0.997
36443,0.2
36444,1
36445,1
36446,0.999
36447,0.823
36448,1
36449,1
36450,1
36451,0.993
36452,0.99
36453,1
36454,0.999
36455,1
36456,0.994
36457,1
36458,0.306
36459,1
36460,1
36461,0.698
36462,0.995
36463,0.998
36464,1
36465,0.998
36466,1
36467,0.617
36468,0.994
36469,1
36470,0.319
36471,0.958
36472,0.997
36473,1
36474,1
36475,0.774
36476,0.999
36477,0.999
36478,0.883
36479,1
36480,0.943
36481,0.974
36482,0.224
36483,1
36484,0.627
36485,1
36486,0.968
36487,0.95
36488,0.999
36489,1
36490,0.994
36491,0.998
36492,1
36493,1
36494,1
36495,1
36496,1
36497,0.997
36498,0.988
36499,1
36500,0.999
36501,0.991
36502,1
36503,0.996
36504,0.994
36505,1
36506,0.996
36507,1
36508,0.843
36509,1
36510,1
36511,1
36512,1
36513,1
36514,1
36515,1
36516,0.051
36517,0.999
36518,1
36519,1
36520,0.956
36521,0.222
36522,1
36523,1
36524,0.992
36525,1
36526,1
36527,1
36528,1
36529,0.992
36530,1
36531,1
36532,1
36533,1
36534,1
36535,1
36536,1
36537,0.999
36538,0.999
36539,0.713
36540,0.998
36541,1
36542,0.961
36543,0.989
36544,0.98
36545,1
36546,0.941
36547,1
36548,1
36549,0.998
36550,0.688
36551,0.993
36552,0.786
36553,1
36554,0.833
36555,1
36556,0.999
36557,0.987
36558,1
36559,1
36560,0.999
36561,1
36562,0.989
36563,0.999
36564,1
36565,1
36566,1
36567,0.99
36568,1
36569,1
36570,1
36571,1
36572,1
36573,1
36574,0.972
36575,1
36576,1
36577,0.711
36578,1
36579,0.919
36580,1
36581,1
36582,0.999
36583,1
36584,0.994
36585,1
36586,1
36587,1
36588,0.999
36589,1
36590,1
36591,0.949
36592,1
36593,0.979
36594,1
36595,1
36596,1
36597,0.974
36598,1
36599,0.997
36600,1
36601,1
36602,0.996
36603,0.993
36604,1
36605,0.999
36606,1
36607,1
36608,0.396
36609,0.995
36610,1
36611,0.967
36612,1
36613,1
36614,1
36615,0.998
36616,0.998
36617,0.999
36618,1
36619,1
36620,0.999
36621,1
36622,1
36623,1
36624,0.987
36625,1
36626,0.996
36627,0.995
36628,1
36629,1
36630,1
36631,1
36632,1
36633,1
36634,1
36635,0.999
36636,1
36637,0.9
36638,0.643
36639,1
36640,0.389
36641,0.955
36642,0.991
36643,1
36644,0.998
36645,0.162
36646,1
36647,1
36648,1
36649,0.875
36650,1
36651,0.962
36652,1
36653,1
36654,1
36655,1
36656,1
36657,0.982
36658,0.999
36659,0.999
36660,1
36661,0.971
36662,0.931
36663,1
36664,1
36665,1
36666,0.882
36667,0.996
36668,1
36669,0.874
36670,0.946
36671,0.573
36672,1
36673,0.995
36674,1
36675,0.996
36676,0.988
36677,0.999
36678,1
36679,0.996
36680,1
36681,0.999
36682,1
36683,1
36684,1
36685,1
36686,0.997
36687,1
36688,0.998
36689,0.999
36690,1
36691,1
36692,1
36693,1
36694,0.117
36695,1
36696,0.992
36697,1
36698,0.999
36699,1
36700,1
36701,1
36702,1
36703,1
36704,1
36705,0.998
36706,1
36707,1
36708,0.999
36709,0.999
36710,1
36711,0.995
36712,0.994
36713,0.996
36714,0.998
36715,0.691
36716,0.99
36717,1
36718,1
36719,1
36720,1
36721,1
36722,1
36723,1
36724,1
36725,0.993
36726,0.999
36727,0.323
36728,1
36729,0.916
36730,1
36731,0.996
36732,1
36733,0.987
36734,1
36735,1
36736,0.998
36737,0.986
36738,1
36739,1
36740,1
36741,0.977
